app_id,frequency
708a6a65,1
70b8fd99,1
70eb6a8b,2
7112970a,2
716c020a,68
71fabb2d,11
724b9ec6,1
729b1cca,32
7395fcc6,14
73993b56,51
73bb4cd8,1
7410c768,1
74cc8391,7
74f0ea50,2
7524a968,36
75c41d14,12
7656d44f,1
76f86a5e,1
771ddd4a,2
782cc66e,13
78e9e569,1
78f4edfe,2
798acdcd,9
79b3487b,6
7a36c491,299
7a91ecfe,1
7ad9106d,175
7ae82721,1
7befe632,7
7c548392,1
7cfb996f,3
7d7ad6f1,2
7daa9c52,28
7de63e29,18
7e4cc3b1,3
7eed6eb4,1
7f8adf6e,2
80820b3f,170
8150904d,15
81675265,4
818fc03e,15
8190f298,1
819dc1a6,157
82331071,1
8259ccf2,2
82e9e084,1
830bd42c,1
830f8099,55
831ac31d,302
8345cb22,48
83fa2b49,1
842b9a1e,13
8444b70a,4
84c3013a,1
84c35c76,12
86acb2ac,17
86d4bc18,56
875dd6d8,3
87d946c8,1
87dc4f8b,1
883bf29f,24
8a20496c,3
8b858270,2
8bf09ff1,7
8bf5ead8,7
8c249ef8,1647
8cb0edda,1781
8ceb3bf4,2
8f63b961,2
904b4105,1
90f57d38,1
9154123a,1
9181918b,1
91b0e95f,10
91d1e19a,1
92035238,3
921c3e9e,2
94436849,67
94528ec8,42
9464611c,3
94704b8b,1
9483c9d7,10
94b00243,15
94d0be7e,1
94f37300,14
95648b59,744
95790392,9
95fe9760,35
970698bd,999
97998221,2
983ebe95,2
98714cb2,19
989d4042,5
98da275a,25
98dd7da4,3
99eae6ab,23
9b3edbc1,7
9bbde473,15
9c628b83,1
9c7e0957,21
9cc1ddfc,7
9ccd01f7,6
9cfdd32b,4
9e66b424,1
9e6e73b5,23
9e7b68a8,9
9e997761,91
9f74e9d4,12
a0922910,152
a0dd3950,43
a2d0fd11,10
a321bea0,2
a37fcd78,3
a3f10989,2
a4d67479,379
a507e549,22
a6114b63,1
a61ffded,12
a682a29f,6
a68e473d,74
a68fa01a,2
a70b4f1f,21
a7cc4373,140
a821a6b6,16
a95ac842,1
a96d61a8,2
a9900146,1
aa1e7ed6,89
ab2ebb89,10
ab5a984d,3
ab79c611,9
abf2fa9a,8
ad4042aa,19
adaa3837,152
adda2b37,15
ae22b5ed,3
ae55378f,3
ae95f6be,815
aed1d9da,103
af23893b,100
afb03925,4
b0302f74,4559
b128af8e,2
b161bf4c,1
b1ad665e,1
b1f079f7,9
b2818519,3
b2b46be2,5
b2b678e1,7
b4896cc0,1
b55ff0b6,2
b5a10b93,1871
b5f3f72a,20
b67f2c6a,11
b7da96d1,377
b80eae33,1
b93d4b27,1
ba37cb77,4
ba3ef0b0,3
baf101ea,1714
bb1819a0,21
bb5c4825,1
bbf2f268,6
be1a089f,252
bf0438f5,1
c0980ae8,1
c0994057,5
c0a736f4,12678
c0d05ade,3200
c1c1b9d5,1
c2240c10,4
c23802d6,3
c25534d5,5
c3cde8da,53
c3de22f9,14
c3f68f9e,1
c40722c6,43
c5384752,21
c5943af4,6
c6ed5f8a,2
c708e5f4,25
c743495f,9729
c77b7b82,4
c7e537c8,131
c7fe2fc1,2647
c7ff7027,43
c94346b6,23
c96a811a,39
ca6285fc,895
cae81e9e,2
cbc175f7,1
ccd264cd,2
cd4ea178,143
cd97a41f,603
cd9d47db,47
ce2e47c1,6
ceddb267,31
cf47e466,822
cf91291a,1
d0a548b6,7
d0c868e8,1
d13161ed,631
d1a4ef8f,141
d1fcd541,2
d233a090,22
d310624b,4
d38d57b3,3
d3bfc528,160
d3e791c7,5
d3ec4dec,6
d457965c,10
d48d35db,188
d4d3960e,6
d4defbaa,1
d58e79f5,4
d5c90aea,15
d616e32f,14
d65f9e62,10
d678866a,3
d6f624e2,1
d742372c,3
d7f142bf,16
d7f32756,2
d850db8d,20
d8d7985f,65
d9a2c3ba,1
d9c1cc78,2
d9e46876,965
d9ec20b3,85
da36fa91,5
da3f58f9,1
da43c6ff,1
db16817f,3
db3553a2,330
db4b5464,3
db5f63cb,4
dc475c52,29
dcbef0c5,1
dced8868,480
dcf54b8d,10
dcfdd883,3
dd468d8e,10
ddca9ad6,55
de56ea71,10
df1cdc6c,115
df6a1191,47
df6c2c17,7
dfd117fd,1
e08549ec,2
e0c679e2,94
e1595bd4,7
e187ace9,104
e1d8117d,2
e2731201,1
e2ba2e8c,1
e2f55145,300
e2fcccd2,1129016
e3405394,2925
e355adf6,4
e3577aef,23
e36c53a6,27
e3938363,1
e39ff553,1
e3ac8767,4
e3ba66b0,145
e4f4430a,5
e629ce10,1
e6685f26,2
e71d20a3,9
e770b9ce,102
e7edb9c3,1
e8cbbf7f,23
e904c5bd,87
e91828f1,4
e937e647,18
e93a0951,9
e9831ee7,5
ea155505,1
ea480861,97
eca04a75,252
ece3a14c,647
ed3da194,6
ed9ec5ba,1
ee081886,6
ee6c4195,1
ee801229,1
eeb36c5a,2
eedd4e85,2
efcb4fb5,38
efd37a56,68
f09a9ae0,4
f198b69d,3
f21cc89e,13
f2af844d,4
f2f00701,3505
f32bb5ae,89
f36923f0,1
f3a35279,2
f3aca9a9,1
f406afe0,9
f445f146,1
f459b8f7,294
f4b7f497,12
f4d7f2c9,53
f54e5e1e,4
f54f5800,2
f57d81bc,1
f6396d54,67
f7c0b25a,662
f815e6be,29
f835d235,2
f9275ba9,412
f9e2d1ce,158
f9eac7e8,67
fa6af97e,103
fbf22626,9
fc74ddeb,7
fcc6cce1,158
fe287016,2
fe7dd787,7
fe8265ea,178
ffa6a471,1
ffc603ed,6
0014fe4d,4
00259a2d,78
016c63e6,1
01932c4e,15
01b8ab78,168
01f2b4d0,412
024725ad,1
03027be9,1
031a1f48,1
036fba6e,94
045abd5f,1
049c8c59,374
04e675a5,12
0516d02f,9
055f0a7d,226
0597a915,36
05b6871d,1
063b0bc0,1
06b03ed3,1
06d0179c,2572
06d81ef9,2
0702a831,54
078f73e9,4
079e3f99,5
07c58e82,51
086761df,8
087e5732,1
08e2ab31,46
0973ad96,16
09afbc50,2
0b6f23f3,1
0c46c4a3,1
0c632852,4358
0c6d1d25,332
0cca5197,14
0d99ed5e,7
0e718ad5,401
0e934ca8,68
0e9be7a1,363
0f015ccf,48
0fa450b8,7
0fb3a639,17
0fee1ec1,1
1030c8b8,15
107c45d3,1
107cd9d6,2
11952631,7
11a23236,40
11d0047b,13
121256b3,86
1268a686,1
1278cf84,1
12e1f7af,1
131b4d6a,38
135e25f7,24
14228869,7
1480cff4,2180
14a23dc0,43
15bab11a,3
15d86e16,1
15d9cbec,961
169ab112,6
16fd08fc,72
17b011db,3
181b82b4,31
197e086c,5
19b574c7,7
19fa2183,1
1a047d6c,30
1a54241c,2
1a62ed00,84
1a69f4c4,92
1bc30d18,3731
1bd329de,193
1ca01b96,3
1d3b9279,2
1dc15e24,298
1dd31bdd,1436
1e3b8080,14
1e539ff1,77
1e881603,44
1fa7899c,1
1fc807be,82
202097f3,8
20d2c7ff,2
217876a0,1
21d8a9fd,1
22369a94,294
22c1d956,1
22dd6bf3,207
238dd06d,1
241cee13,2
24fec25f,1
253c3d49,4
2581f4aa,1
27451a24,89
274f8af8,31
2782a1d6,15
286f74ee,693
28bb1c8c,6
2a1a9dff,60
2a381af3,91
2aa3b034,6
2b2836de,1
2b482aed,2
2b58bf35,2
2c18145f,31
2c7cc53c,1
2c8986f1,53
2c952420,114
2ca7d91f,2
2cc3bd33,510
2cc940de,2
2cd22936,54
2dcd1d0d,4
2e6b1d07,1
30f30c1f,8
30fd6972,1890
32173435,3
3348e8fd,1
339f2281,2793
33c8a58a,6
33d05bbd,1
33ee9030,2
348d3aae,20
3575c541,36
357d5089,4
3582d81e,1
36386441,1
366e05a9,71
3685a069,34
388ad90a,21
39392708,2
3947b452,6
39c111d1,2
3a0b27e3,1
3a3a27be,2
3aacf01e,3
3b997c04,1
3c4b944d,89039
3c7b0c5e,269
3cbdfe65,38
3cd6620b,1
3d3ba94b,451
3d6e9257,25
3ee4cd2a,8
3fec591a,24
40a21027,3
418cf64a,1
41976569,30
4252fa11,1
42da5b81,2360
4313f5fb,2
431a4ab7,2953
43db155e,28
44521030,28
448619a0,5
44b52a13,105
44c180c6,6457
44d70967,3
44e463f6,13
44f67bda,101
454b993c,2
45d31f84,5
466263f8,3
469b153c,73
46a6b496,4
46cfadb8,4
46f0ba94,4
46fc03bb,31
47378ae4,7
4766ca07,13
477f79c4,2
49d79f91,1
4a15846c,6
4a48b785,1
4b08f369,50547
4b2626eb,16
4b337c54,896
4b6ca321,16
4b7bedba,131
4b8f0f60,392
4c11a43f,9
4c56b32b,12
4cbba8a0,535
4d02ccc9,35
4d17d325,46
4d5f4758,34
4f4e923c,1
4fb955ad,9
502c47f0,2
5064623a,8635
50a6d575,339
50d57d34,4
51408499,42
51e92525,55
51fc4ee2,2
5200358b,2
52018f81,4
521b316b,3535
52de212b,13
52f7e72d,17
5320d00c,6
53301e7e,4
5394930e,1
53d77635,29
5423b77e,5
54bf3a17,1
54eb1d0f,7
54ed743b,1451
55096fef,5
55b52f7b,103
5605fc1e,15
5627f224,22
56408970,40
5657862a,6
56612bd3,14
57b5306b,5
57e18e9f,16
5885c9aa,14
58b3aef4,64
58ff6932,37
593696ee,8
59c3453b,165
59d31093,2
59e5f48a,1
5a0032c5,1
5a8b2345,905
5d8a8247,15
5db8826c,18
5e657d7f,1319
5e943874,1
5e984477,35
5eb8edbe,207
5ec80195,23
5ed4fdf7,215
5f7b1e8c,5
5ff22812,10
60ed9322,2
617fdbc9,2
61d65d15,2
61eeda63,1
61ef03cc,39
622cfed9,126
62ed12d4,43
6360e192,449
64275a75,10
64ff7dfc,2
6502f4ab,6
6572e9c7,1
65afe7cc,43
66b7b532,179
66ef255f,90
6793c39e,3
67ae1e23,4
6a7bc718,4910
6a860320,4
6a887d24,4
6af29154,2
6b1c8b8a,12
6b24506e,74
6bceaf84,8
6c0f8f7e,3
6c4a66ac,4
6d58009f,3
6d8acd11,1302
6eb0d76e,1
6f866429,3
70219a86,54
70aab14f,4
70c367c1,4
71c181c5,1
71ce89b8,1
73126dd7,4
731dea9f,21
73eaab97,2
74547840,1
74733ae8,1
7513e2ca,80
75661dd2,93
75807b96,4086
7586c3cd,690
75b1c411,1
763e9ca7,1
768cce9a,25
76c1c93f,369
76c6df7b,11
76c8a5b7,5
76d03e2b,134
77a5cd0d,1020
797e0a53,1
7a16a867,1
7a3ee83f,4
7c697ccb,1
7c7e93fc,2
7d15efd5,3
7d69dab0,1
7db246a8,4
80b63c9a,22
80cf5ba7,1
8177c724,1805
8239639e,7
828e1dc6,2
8351ed21,1
835a1aa4,1
840ad1bd,7
843e1aff,2
8491d1d2,19
84b79c77,3
867f1244,8
869f61e5,1
87e8e201,37
881f65fd,2
8825209c,11
887e40a7,35
888f74fd,524
89896edd,10
8a1278ce,1
8a1414b3,15
8ab81368,12
8b0ee20f,1
8b466248,453
8bb65aae,1
8bbae5ea,2
8c211e7b,1
8d745f02,18
8df666c4,27
8e2393eb,680
8e74c681,5
8f2eb32f,2
8f566ee2,4
8fe6dbee,916
901dd98e,1
90bd918a,1
90bee41b,82
90e59571,3
910b6a94,7
91378baf,15
924c6abb,47
925699b4,2
925c8e40,13
9337b5a9,1
93eae6f9,57
941f1635,7999
9453d052,51
94972a26,1006
94c8f2ef,167
95b5e741,14288
9637b17d,6
97092e9a,8
9a75a56d,9
9ae85c23,941
9b0619e1,4
9d8980d6,1
9e9f46d5,327
9ec34735,1
9f96b167,14
9ff246d5,28
a026ac20,77
a0331a2d,2
a0571099,1
a0e383a8,1
a0ed4d84,7
a0f1622e,43
a110d4fd,2
a207ad43,3143
a297658a,1
a37c5643,3
a39c26e0,1
a3fe45f8,1
a4b04519,1
a5b9c066,3
a6d41a77,23
a7a5d73f,20
a7d8fbc1,2
a7dac234,20
a82ca37d,15
ab0ef3ba,2
aba84970,45
abb1e1f6,1
abeb84ac,2
ad69a343,8
ad9584a1,34
add1cdc0,1
af6a4144,2
afc756bf,76
b00bf2bf,665
b06e5638,21
b08ccafd,1
b0a4a38b,1186
b1714d6a,6
b1a8fb02,7
b1d6f2e3,28
b1e6f65b,2
b28a5164,9121
b3406a18,53
b38c94ae,56
b451a8aa,1
b46415f1,1
b4cc078c,1
b4e9522e,39
b517cba6,11
b5655d9f,3
b590a075,18
b5c25bd6,9
b5e2a561,20
b622e379,1
b69df539,4
b6a93ff6,10
b6acc4e0,5
b73fd44d,132
b7b83075,6
b7bbc411,64
b8159b9b,1
b821d76e,1
b8875973,12084
b94e85f0,6
b97b2392,3
b991417f,4
baa0ae9c,2
bad03dbf,8
bb580df3,4
bb7dad49,10
bc1bee2f,1
bc3bd88d,60
bc7f7792,2
bcc3a9b2,6
bd80e351,1
be7c618d,119975
c0212c6d,101
c04739e7,3
c0fbaafc,4
c218cea2,85
c26f1e77,31
c3230360,1635
c3bf1072,7
c422eef3,37
c4e7e8b5,8
c50596a0,1
c5cf4d79,1
c6545931,25
c67240da,80
c6cb8c75,3
c702627e,3
c8c853b6,2
c9c5f88d,1
c9c71cd2,3044
ca371201,4
ca404f25,96
ca81ec48,106
cae39511,2
cb1abc3e,86
cb2e7c69,10
cb8ec890,1
cbb4b01f,10
ccc6224d,1
cd7ca122,4
cd8ba581,4
cd95919d,42
ce1040d0,7
ce18af60,139
cecb566a,3
cf354461,9
cf870a9a,8
d14fb552,4
d15b2960,11
d1f9829a,1
d1fa7288,1
d292c32f,32486
d369a410,9
d3efa1f4,59
d44cb04a,4
d49a96d2,7
d49c5357,7
d4aa5b03,25
d5f6d338,80
d6038c05,1
d6924662,5
d720a7df,2
d738c477,78
d843c973,380
d8a4204f,66
d8bed8dc,2
d94d14b8,3
d96e557a,1
d9937ec5,9
da0a48da,526
da269fda,1
da304a66,2
db9ac7d0,8
dcf4f0b8,1
dd4e1586,17
dd5ef493,1915
ddb225e2,2
defbf644,1
df694939,6
dfea7e71,4
e032d9c1,31
e05eba91,166
e2eca174,1
e3eb4bd6,29
e4385836,5
e4d62e86,7
e4f6479e,46
e51bd41f,8
e5806408,30
e5a1a85f,13
e724831d,3
e84e0ad2,2
e8f90469,1
e98e2466,152
e9a1cc91,133
e9ddfee6,3
e9e6379f,878
ea70f26d,2
ead163c0,2
eb2e7b33,60
ebe919e8,66
ebeee838,7
ec4c9a36,4
ec600f75,258
ecc88969,726
ecf3a7a4,11
ed6a3332,3
eefda8d0,3
ef1b4642,3
ef854a98,23
f0222e42,304
f0667a08,18
f07039db,2
f160a160,1
f1ac6d86,2
f200a9bc,1912
f21cf7bc,1
f21e2bce,2
f2c4ce4c,16
f2e73ef3,22
f382a7e8,2
f3a4aeb6,22
f491586e,2
f493a086,40
f4a508c7,2610
f4a663ea,17
f536f5e9,949
f5436021,6
f57f8f16,1
f6052499,1
f60ca3dc,2
f60e4722,3
f65bc420,13
f67a5c93,37
f77784d8,264
f86b2464,297
f8ae6740,31
f8b25d9b,8
f9143027,13
f9f84045,1
fb608f63,1
fb9ab25c,21
fbeb40f6,5
fc096fbd,17
fc16ad54,17
fc71cb8d,3
fdaacb79,183
fdcd9212,1
fe69a6c8,60
00222d0c,15
00768b3e,2
00aa65f4,8
0113d1a4,2
014d34e1,10
0292ba89,4
03eb37b4,99
040aced3,1
040daf6f,295
042eea26,74
044b0cc0,5
049b6989,1
0556e5c1,2
0580a07f,1121
05a128c3,10
0639409a,7067
06acfdcc,85
06ce4a76,291
075e8aab,32
076d2d09,5
077005d0,1
07fdc399,585
087a456e,1
089fd228,1
0921d06d,5
0927e6a5,18
09790ca1,3
09a5ea60,3
09cdce34,1
09f7b7f9,75
0a1a77ee,29
0a49c068,61
0a64de41,1
0a804ee4,3
0a97d8fb,24
0b8e940b,3
0bd31e55,7
0be1e582,1
0becfa82,2
0c7476f3,20
0cf31472,2
0dc3bc58,173
0dca843a,3
0e24e075,22
0f6e0dd9,198
101a52b9,11
10320bb1,2
109064c5,1
119b47f0,1
11d80bbe,10
11f2a640,8
12ed18de,375
133414a1,4
13799c59,264
14c4e0d0,5
14e07637,48
14fd5e26,381
15238832,2
15bfbca8,2
15d8769f,5
15e52771,5
16575563,2
168815f9,57
16b94ad4,3
16d75475,88
1738cf5e,1
17f84af1,2
17f90fff,57
186653d2,19
18775482,4
1882d177,9
18f2df53,1105
1945afb3,1
1a13d2cf,9
1a4e8a5f,24
1aac6786,19
1acd0c26,6
1b94eba1,70
1ba0c42e,1
1bd3164a,2
1be9fcc5,1
1d480a66,2
1d75c702,1
1dce1af3,356
1e204e4b,1
1f566569,8
1fb176e5,1
209622ca,183
217e4845,2
21e0e904,31
21ff0256,3973
22370da5,3998
224b702b,5
22940975,8
22977cf0,70
237e3c85,2
24276036,35
24866b22,1
25030958,3
2649de0d,72
264e63df,3
269329ce,10
269fd7bd,4
27992ded,14
27e0a61e,2
285010ef,6
288c4a1f,3
28cd48bf,6
29d8c1d1,16
2a022572,212
2b06c935,36
2b2b0c6d,2
2b396091,2
2b3aa0b2,110
2bbc2242,8
2cd1773d,6
2d0aca50,5
2d339499,13
2d434dc6,7
2dd8cb98,5
2e239b04,1545
2ebf61bb,2
2eda0e96,143
2f97e3b4,5
2fa04050,16
2fa15366,2
3013eea4,1
31641647,1
32507a54,304
3519bf87,1
354968d8,145
35b7f715,1
36d4ec94,2
3719be93,227
377b4a18,1
37831503,6
3807a0df,10
389ccf0a,2
38ccb716,2641
38de93dd,482
38ded637,6
39290535,125
3946b3b9,2
3b34ace5,13
3b8cdddd,10
3ba1c0f1,6
3bcb1fa9,1
3bd01b83,3
3be765e3,45
3cbbe5a3,22
3ce80154,3
3d0b79c1,40
3d20b3a7,3
3d449b79,17
3d6afa1a,1
3dcb0136,428
3e3962a8,3
3e5ac0cf,126
3e64aa6c,1010
3e8c607f,11
3f830a31,3
3fa4e838,1
3fdb5eb8,2
406d6714,9
413afff6,11
418d4b4b,56
426d575b,1
42a98b97,2
42ae952e,5
42e0d46a,47
42ebdc5c,1
431a0d44,4045
432cd420,1299
43f8f774,4
43fce90f,5
44178310,1
441a171a,7
4457304b,4
448724d1,4
44b08b0c,149
44c2fd96,133
44ea6ed9,32
452ddf59,1
453d62a1,9
473be160,11
4831b447,28
4891bb2b,2
49276a38,21
494493b7,9
4951831d,5
4966987a,1
4a643612,1
4a8c7b17,5
4ab9e90d,3
4b39225f,1
4b80ea98,18
4c9e52f1,16
4d07f1be,1279
4d4d2a86,168
4dd6e07a,6
4dee12e1,713
4ebd6a38,72
4f900680,37
4fa2558f,19
4fba0cf3,14
4fcaf9cc,10
51d149dd,53
52005a54,2
526b7545,2
526d1a1e,2
5294115a,13
52e82a21,3
535fefef,7
53a99df4,3
53dc06f8,4
53f7e4cf,4
542fa2b9,3
5497f0d0,1
54cf1ae4,2
551ad06f,40
551dc08f,4
55c57441,287
56106edb,48
566cdd8b,14
57b26263,1024
5849359b,5
58edf878,16
58fea590,1304
59a3c032,8
5a457bbc,1063
5a919d2d,1
5a9ca415,4
5ace8810,6
5b5992ae,14
5b7a9694,2
5bed8cfd,2
5c8f6b99,101
5cb0bb25,9
5d740e63,5
5deb7c3d,14
5e0957a0,8
5e29338f,33
5e3f096f,20436
5e6770e8,80
5f0a2f60,3
5f4ca986,2
5f765a01,29
5fb27902,70
5fb548e1,6
6120ee90,1
63d0fd0a,24
646b9844,4
65d73f41,5
660d90d5,142
666c7609,4
67412e6f,4
67711658,59
682030cc,5
6837c486,2
6a18a308,1
6a441e26,56
6b332776,128
6b565204,1
6b779328,45
6b9f4aa8,1181
6bb1e946,972
6bcecbce,12073
6bd94a83,1
6ccb5e93,1
6d04f3d2,5
6da1fa83,2477
6e28a3a5,2
6f7c5f3b,7
70ec1262,10
7129adf9,14
71c3aa22,7
72432561,181
727252f7,5
73291fbf,276
7399f5c0,1
755b88fe,8
762409a5,3
765b453f,19
770ae6e0,1
775a5a21,8
775a641c,34
777677e6,29
778ea864,2
77997b43,13
77c7f1de,9
78092ecd,20
781ebd0d,7
790a89f6,2
797d26a6,1
79e1eb43,4
7a170573,38
7a5e2be9,49
7a68a464,3
7b2ddd33,300
7b6d58ef,6
7b8a0f80,1
7c250a70,1
7ca2611e,1
7d416557,12
7d79a0b1,11
7df53876,2
7e498237,18
7e76e09a,4
7ea9d770,1
7ebe22c3,24
7ef59a68,8
7f3af1a6,1
7f90397e,4
7fdacc49,2
8000c2db,6
800371ed,1
8113086b,1
811b7b1d,5
81a31150,112
81db9561,12
820839f5,3
82944c61,4
83942c33,44
839a9cb4,5
83b84472,11
84366a61,1
84f38fd4,30
85703ede,10
85ca8c0f,6
8603c3c5,248
862de567,5
8684b3c0,23
86fd7942,137
8772d726,1
879817cb,3
882a9f37,2115
89100ca8,1
8a7182d2,8
8aa362cd,2
8ba06868,111
8c087db7,2
8ca81cbe,1233
8d74a33c,2
8f3e0dab,1
8f4f06d3,1
9039a2b3,9
91705435,6
91aa2828,5
92803f5d,1
92a87ab4,1
9374df95,2
937d1410,3
93def835,509
94f75ffc,35
950fcbc8,5
95267db1,1
959052a4,3
95bf83c2,6
974071c6,11
976fac14,17
97b2eb9a,26
97ef0032,4
97efb093,22
981e78e5,14
98719812,124
98b6b053,12
98ceaebc,121
98e7e2a1,12
99a41324,6
99c7d741,4
99d86583,4
9a033845,1692
9a3c38a6,15
9a49805e,2
9a894de6,1
9ad63377,1
9adf5ac9,10
9b2c9a48,5
9be3773c,1
9ccb127a,1
9d225a01,30
9d5a5366,1
9e1ce14a,12
9e3b5355,1
9f34f84b,1
a147b0b6,89
a1f246cc,7
a228542f,1
a27e928e,1
a28e066b,1
a2b98276,2
a37ed819,2
a4e4f363,1
a51e4d87,78
a54bc730,8
a58e9fc6,3
a60356ee,1
a657fa14,7
a6b1adbf,1
a7e77eb3,76
a7f68d8d,304
a804d999,515
a8656a09,1
a8d52d9c,11
a974b3f3,297
a9aea987,13
a9d62c0c,1
aa59ff45,611
aaba9de4,19
aaeec354,4
ab2e9462,1454
ab6f70d9,10
acd236ef,1
acfeaa4e,5
ad34455e,1
ad5babb5,132
ad8047fa,3
adc267cb,1
af6ffa32,1059
afc33bb7,12
afc6fc47,63
afdf3311,132
b02115d5,90
b0f589ec,1694
b14e9cd1,4
b27bea0a,6
b2daf3d7,1
b2f12c80,8
b320223d,1
b3fe4317,2
b41d9aa5,2
b449af41,5
b48501c9,52
b5ef8f9d,2
b635853e,5
b70d96ef,1
b712bff7,103
b7287600,2
b7519062,1102
b759f3be,27
b89512c1,1
b8f01b34,65
b90e6584,57
b95d30a8,3
b97ea00d,18
b9e85d44,14
ba238a0b,1
ba4179f3,6
bb45b0d2,62
bb5f95b7,1
bb9a685b,8
bbf9e0f9,13
bc723d74,16
bcbb86d7,135
bcf66b69,2
bd5f953a,88
bd754143,324
be44e4a5,165
bec1700a,3
bf6ba731,1
c0b46132,142
c16b4ce2,5
c1f84d5e,6
c1faf6a5,1646
c20001c1,2
c24722a0,5
c2ea33a4,1
c4218e9a,2
c431254b,54
c4c2d3ee,1
c51c22a8,1
c61a8577,1
c63e67f6,1320
c6504358,2
c67416c1,5
c6be4b67,3153
c6f4574a,1
c7f6a70e,20
c8000097,158
c8d32abf,1
c8dea354,191
c8e7ca9e,62
c93bc6e5,2
ca4cc2d4,1
ca54ab5c,4
ca840585,4
cb058218,43
cbf5e91d,1553
cccff523,693
cd49d228,3
cde5c985,211
ce1e1be1,10
cf65bbe2,1
d061dd01,1
d0b9c309,1
d0fca029,10
d17ec8ed,15
d18abb14,3
d1fcc774,6
d21b41e0,2
d22e71cd,6
d36838b1,457572
d376799f,1
d472e21c,19
d55f681c,17
d583387f,21
d644e4e7,51552
d672ad06,19
d67d828f,244
d6fbafed,25
d7847a82,26
d810ac64,699
d95492fd,4
daeffc70,2
db578db7,27
dbead7b2,1
dc4cad4e,137
dc5ca1af,1
dcffa27c,120
dd5202bc,5
ddb1ca6c,3
de23f149,10277
de3b898a,27
de691c68,6448
de7acdaf,1
de8521ab,1
df9d6f1e,3
dfa6b076,46
e04a1f98,65
e1696537,25
e23fdc79,7
e3cbf509,4
e44d3d73,3
e4f15a6c,6
e70df2ef,1
e811b16b,1
e8952c38,95
e8966fa6,867
e8d61f99,360
e8d7d008,20
e962c91d,2
ea4ac507,6
ea9898ad,15
eae89c26,64
eb16eeb4,15
eb318c37,963
eb3f1439,96
ebbf7827,5
ec999fb0,423
ecc0559b,20
ed46d75b,9
ed790dd8,10
ed8371ec,13
ed9357d2,1951
ee0ecc0a,55
ee317f25,2
ee31973c,993
eea356f0,1
efa9b273,9
f0351a13,11
f161f4ca,16
f2796ae2,5
f47434e1,3
f4c582f9,2
f4d53189,1
f53417e1,199043
f5994a93,16
f5ac8819,3
f5c4fbb8,3
f6681789,9
f6cd448a,5
f7aba014,15
f802d4b8,1
f81abb43,12
f8612f96,4
f8f8e0be,49
f93a3186,20
fa0213f6,1
fa395a0b,1
fa3a9f7c,3
fa4a2a71,2
fa6f9768,15
fab82aad,1
fb2279e8,1
fbbed5df,3
fc1a0f09,23
fc4db4c2,2
fc6dc16f,127
fce53894,2
fce7de0f,2
fd309a58,1
fd9a9cc8,14
fdac57c5,2
fdeaa883,1
fe40cf66,183
fe53f353,2
ff04ce83,2
ff686885,2
ff8ddd87,10
00af0a72,3
00f15a2d,884
015d0edc,73
027d984b,11
02b70acb,2
02ccfda3,1
03641a6d,4554
039ee4c4,66
03ba0096,1
03e70f8f,3
05223dba,13
05c1be96,10
05dd13a1,55
06fab2d4,43
076fecb0,2
078dfcca,4
07e606bf,67
07febd34,8
0857eea9,25
08f7e801,1
093b1091,2
09dfea3e,2
09eca2d1,1
0ac497e9,2
0b7a4619,1
0c0e1b02,1
0c2945a6,6
0c6c3581,19
0cc31c96,1146
0cf287f9,30
0d1c0ca2,2
0d71a2e2,5
0d9b1b9a,3
0e1388d4,28
0f05514c,4
0f4c4c60,8
100a36ad,207
1180f571,7
11d7a5c8,2
11e68b61,13
13b095c6,635
14302827,38
147812b5,2
14fb394c,16
15113c06,1
152ce59a,6
164a3908,1
170f5944,4599
17cad582,19
1829dc1c,4
18e34dde,189
18f03b8c,778
18ff5261,3
1901fb2b,3
19aaa345,1773
19dc10af,6
1a14297f,7
1a28574f,8
1b6548e7,74
1bfb24e0,8
1c382cd1,1
1c9ce06b,1736
1ca74c22,803
1cd72931,57
1e35283a,3
1e565941,4
1e869662,2
2017a228,3039
2046d6c9,50
20f06925,9
2115da66,1
211b63d5,242
2147c98a,18
21a49059,2
21ec7936,3
22c962a1,2140
22ca1a63,15
22cefcc0,2
22f46dcc,3
23d23731,3
2419f337,7
24f68e7e,11
25f341da,37
26863e75,1
27854869,337
27c865d1,253
28117800,5258
288318e4,37
294bd77b,2
295afb38,1
2a39a6be,3
2ab2e91a,19
2b53e160,15
2b801e35,35
2ba3dafc,1
2d2deb89,24
2d677479,265
2d869bee,32657
2e4125a4,4
2eb52749,17
2ee4a344,2
2fbb4ceb,1
2fbdbee8,4
2fc018e9,1
3062a753,63
307b32a4,1
3112f76c,3
3130e5ac,136
31858de8,81
31f4f767,287
32adf98e,22
336993a9,6
33eb73c7,4
34289f7d,5
34b99adb,3
357ce1f8,28
35e22656,4
3636569d,2
36565a71,504
366d619c,4
36b30101,361
37165b8c,8
37ec4590,5
388ba77d,1
39bebbbb,1
3a9aff1c,163
3b2d0507,7
3b41d3b3,2
3bc43fe4,16
3c218fdd,32
3c25598d,38
3d47e37d,509
3d9630a6,20
3e78d0b5,320
3efd7fe4,1
3f4c9a7e,49
3fb0dd83,7433
407471c6,153
40784a81,1
40dde43d,10672
40ee76ca,15
413eae4c,97
414dcf75,13
41786633,124
43053229,5
434c6417,132
43b9bb53,1
43c99df8,2
44a88365,1
4565c8b4,387
45d1fef3,1
46929752,71
4697eab8,11
